coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
84,1914,2181,1290,471,636,Uvula (IX),left
83,1356,2649,1311,343,521,Pyramus (VIII),right
83,1523,2093,1304,383,646,Pyramus (VIII),left
83,1357,2042,1315,347,657,Pyramus (VIII),left
83,1425,2330,1304,362,593,Pyramus (VIII),left
82,1430,2328,1305,363,594,Pyramus (VIII),left
82,1356,2041,1316,347,657,Pyramus (VIII),left
82,1427,2114,1309,361,641,Pyramus (VIII),left
82,1446,2672,1307,365,517,Pyramus (VIII),right
82,1458,2320,1303,369,596,Pyramus (VIII),left
82,1459,2321,1303,369,595,Pyramus (VIII),left
85,1348,2042,1315,346,657,Pyramus (VIII),left
85,1355,2659,1311,343,519,Pyramus (VIII),right
86,1316,2427,1311,335,571,Pyramus (VIII),left
86,1452,2684,1305,366,515,Pyramus (VIII),right
86,1357,2367,1308,346,584,Pyramus (VIII),left
86,1470,2088,1306,371,647,Pyramus (VIII),left
88,1355,2044,1313,347,657,Pyramus (VIII),left
88,1487,2854,1308,378,476,Pyramus (VIII),right
88,1469,2088,1305,371,646,Pyramus (VIII),left
89,1446,2729,1306,366,504,Pyramus (VIII),right
89,1426,2393,1302,362,579,Pyramus (VIII),left
91,1332,2569,1308,338,540,Pyramus (VIII),right
91,1312,2543,1309,333,545,Pyramus (VIII),right
91,1278,2610,1311,324,530,Pyramus (VIII),right
91,1416,2884,1310,360,468,Pyramus (VIII),right
90,1284,2566,1312,326,539,Pyramus (VIII),right
93,1484,2850,1306,378,477,Pyramus (VIII),right
93,1497,2172,1299,375,627,Pyramus (VIII),left
94,1270,2026,1316,327,660,Pyramus (VIII),left
94,1830,2682,1295,454,512,Uvula (IX),right
94,1297,2590,1309,328,535,Pyramus (VIII),right
94,1369,2042,1309,350,656,Pyramus (VIII),left
94,1374,2547,1304,349,544,Pyramus (VIII),right
92,1413,2471,1302,359,561,Pyramus (VIII),right
92,1363,2454,1305,348,566,Pyramus (VIII),right
97,1346,2671,1306,341,516,Pyramus (VIII),right
97,1478,2856,1305,377,475,Pyramus (VIII),right
99,1424,2886,1306,363,467,Pyramus (VIII),right
99,1239,2342,1309,317,590,Pyramus (VIII),left
99,1436,2366,1297,364,584,Pyramus (VIII),left
99,1470,2087,1300,370,645,Pyramus (VIII),left
99,1469,2088,1300,370,645,Pyramus (VIII),left
96,1802,2611,1293,445,529,Uvula (IX),right
100,1444,2457,1296,366,565,Pyramus (VIII),right
100,1268,2631,1309,321,524,Pyramus (VIII),right
100,1428,2330,1297,363,593,Pyramus (VIII),left
100,1900,2176,1288,470,635,Uvula (IX),left
101,1309,2591,1305,332,534,Pyramus (VIII),right
101,1492,2063,1300,375,651,Pyramus (VIII),left
102,1810,2626,1292,448,526,Uvula (IX),right
102,1270,2032,1312,326,658,Pyramus (VIII),left
102,1283,2032,1311,330,658,Pyramus (VIII),left
102,1281,2414,1305,327,574,Pyramus (VIII),left
102,1465,2089,1299,369,645,Pyramus (VIII),left
102,1313,2053,1308,337,653,Pyramus (VIII),left
102,1333,2049,1307,342,654,Pyramus (VIII),left
103,1305,2406,1303,334,575,Pyramus (VIII),left
103,1470,2860,1302,374,475,Pyramus (VIII),right
103,1342,2052,1306,343,653,Pyramus (VIII),left
105,1304,2059,1307,335,652,Pyramus (VIII),left
105,1306,2411,1303,334,574,Pyramus (VIII),left
105,1456,2857,1303,371,475,Pyramus (VIII),right
105,1254,2416,1306,320,573,Pyramus (VIII),left
111,1343,2674,1299,341,516,Pyramus (VIII),right
111,1397,2452,1295,355,565,Pyramus (VIII),right
111,1313,2440,1299,336,568,Pyramus (VIII),right
108,1415,2878,1303,361,470,Pyramus (VIII),right
108,1337,2881,1307,339,468,Pyramus (VIII),right
106,1791,2615,1291,443,530,Uvula (IX),right
106,1311,2005,1309,337,664,Pyramus (VIII),left
106,1374,2301,1298,351,598,Pyramus (VIII),left
106,1447,2484,1294,366,559,Pyramus (VIII),right
107,1285,2041,1307,330,655,Pyramus (VIII),left
107,1450,2370,1293,367,584,Pyramus (VIII),left
107,1298,2058,1306,333,652,Pyramus (VIII),left
107,1308,2059,1305,336,652,Pyramus (VIII),left
107,1321,2449,1300,337,566,Pyramus (VIII),right
109,1312,2645,1302,332,523,Pyramus (VIII),right
109,1451,2861,1301,369,474,Pyramus (VIII),right
109,1507,2147,1294,377,631,Pyramus (VIII),left
109,1790,2400,1289,442,579,Uvula (IX),left
109,1325,2351,1300,339,587,arbor vitae,left
109,1377,2318,1297,351,595,Pyramus (VIII),left
109,1397,2331,1296,356,591,Pyramus (VIII),left
109,1426,2473,1295,361,561,Pyramus (VIII),right
109,1294,2347,1302,332,588,Pyramus (VIII),left
109,1407,2665,1298,356,519,Pyramus (VIII),right
110,1335,2883,1306,339,468,Pyramus (VIII),right
110,1549,3023,1303,399,437,Copula pyramidis,right
113,1354,2608,1298,344,531,arbor vitae,right
113,1269,2659,1303,321,519,Pyramus (VIII),right
113,1330,2364,1298,341,585,arbor vitae,left
113,1332,2888,1306,338,467,Pyramus (VIII),right
113,1449,2866,1300,370,473,Pyramus (VIII),right
113,1463,2862,1299,373,474,Pyramus (VIII),right
113,1430,2122,1295,361,636,Pyramus (VIII),left
113,1500,2150,1292,376,631,Pyramus (VIII),left
112,1499,2149,1292,376,631,Pyramus (VIII),left
114,1310,2429,1298,335,571,Pyramus (VIII),left
114,1792,2653,1290,444,521,Uvula (IX),right
114,1395,2314,1294,356,595,Pyramus (VIII),left
117,1284,2661,1301,326,518,Pyramus (VIII),right
117,1473,2825,1296,375,484,Pyramus (VIII),right
117,1441,2864,1298,367,474,Pyramus (VIII),right
115,1343,2893,1303,342,466,Pyramus (VIII),right
115,1471,2837,1297,374,481,Pyramus (VIII),right
115,1300,2049,1303,333,653,Pyramus (VIII),left
115,1308,2059,1302,336,651,Pyramus (VIII),left
116,1445,2863,1298,368,474,Pyramus (VIII),right
116,1504,2154,1291,376,629,Pyramus (VIII),left
116,1309,2059,1302,336,651,Pyramus (VIII),left
120,1275,2352,1298,327,587,Pyramus (VIII),left
121,1302,2669,1298,330,517,Pyramus (VIII),right
121,1428,2862,1297,364,474,Pyramus (VIII),right
121,1434,2087,1294,363,643,Pyramus (VIII),left
123,1348,2681,1294,343,515,arbor vitae,right
123,1331,2049,1298,340,652,Pyramus (VIII),left
123,1378,2442,1291,352,567,Pyramus (VIII),right
123,1703,3190,1305,441,400,Copula pyramidis,right
123,1700,3155,1304,439,407,Copula pyramidis,right
124,1418,2865,1296,362,474,Pyramus (VIII),right
124,1360,2904,1300,347,465,Pyramus (VIII),right
122,1781,2624,1287,442,528,Uvula (IX),right
126,1419,2216,1289,360,615,Pyramus (VIII),left
126,1264,2463,1296,323,563,Pyramus (VIII),right
126,1325,2677,1295,336,515,Pyramus (VIII),right
126,1225,1984,1306,316,668,Pyramus (VIII),left
125,1319,2674,1296,335,516,Pyramus (VIII),right
127,1364,2907,1298,348,464,Pyramus (VIII),right
127,1387,2323,1290,354,593,Pyramus (VIII),left
131,1347,2688,1292,342,514,arbor vitae,right
131,1418,2874,1294,362,473,Pyramus (VIII),right
131,1262,2363,1294,323,584,Pyramus (VIII),left
128,1705,3224,1304,442,392,Copula pyramidis,right
130,1342,2050,1295,343,651,Pyramus (VIII),left
129,1370,2089,1293,349,643,arbor vitae,left
129,1370,2468,1290,349,562,Pyramus (VIII),right
132,1373,2910,1296,351,464,Pyramus (VIII),right
132,1301,2510,1292,332,553,Pyramus (VIII),right
134,1318,2813,1295,336,485,Pyramus (VIII),right
134,1377,2430,1288,351,570,Pyramus (VIII),right
134,1391,2275,1288,354,603,Pyramus (VIII),left
135,1655,3132,1300,427,413,Copula pyramidis,right
135,1278,2520,1292,326,551,Pyramus (VIII),right
135,1289,2633,1292,328,525,Pyramus (VIII),right
137,1412,2442,1286,359,567,Pyramus (VIII),right
137,1461,2988,1295,374,447,Copula pyramidis,right
137,1279,2506,1292,326,553,Pyramus (VIII),right
137,1340,2100,1291,342,640,Pyramus (VIII),left
137,1340,2689,1291,340,514,Pyramus (VIII),right
137,1362,2455,1288,347,565,Pyramus (VIII),right
137,1312,2816,1295,333,484,Pyramus (VIII),right
136,1543,3016,1295,397,441,Copula pyramidis,right
136,1673,2348,1282,415,588,Uvula (IX),left
138,1380,2927,1294,352,460,Pyramus (VIII),right
138,1505,2897,1291,384,469,Pyramus (VIII),right
138,2747,2841,1292,685,478,"Medullary reticular nucleus, ventral part",right
140,1419,2218,1285,360,614,Pyramus (VIII),left
140,1336,2690,1289,339,514,Pyramus (VIII),right
140,1383,2929,1294,354,460,Pyramus (VIII),right
142,1268,2491,1290,324,556,Pyramus (VIII),right
142,1416,2235,1285,359,611,Pyramus (VIII),left
142,1409,2238,1285,358,610,Pyramus (VIII),left
143,1379,2446,1285,352,566,Pyramus (VIII),right
143,1407,2211,1285,357,615,Pyramus (VIII),left
144,1409,2970,1292,361,452,Copula pyramidis,right
145,1262,2488,1290,322,557,Pyramus (VIII),right
145,1408,2402,1284,359,575,Pyramus (VIII),left
145,1413,2213,1284,359,615,Pyramus (VIII),left
145,1371,2087,1288,349,641,arbor vitae,left
151,1397,2228,1283,355,611,Pyramus (VIII),left
147,1239,2005,1296,320,661,Pyramus (VIII),left
147,1330,2698,1287,338,512,Pyramus (VIII),right
148,1420,2813,1287,361,487,Pyramus (VIII),right
148,1438,2816,1287,366,486,Pyramus (VIII),right
149,1328,2698,1287,338,512,Pyramus (VIII),right
150,1758,2621,1281,439,530,Uvula (IX),right
150,1301,2564,1286,331,541,Pyramus (VIII),right
153,1429,2914,1288,365,465,arbor vitae,right
154,1385,2939,1289,354,459,Pyramus (VIII),right
155,1401,2196,1282,355,617,Pyramus (VIII),left
155,1382,2927,1288,352,461,Pyramus (VIII),right
156,1302,2687,1286,331,514,Pyramus (VIII),right
157,1327,2694,1285,337,513,Pyramus (VIII),right
157,1363,2803,1286,347,489,arbor vitae,right
157,1386,2253,1282,353,606,Pyramus (VIII),left
157,1410,2796,1284,358,491,Pyramus (VIII),right
157,1485,2055,1283,374,647,Pyramus (VIII),left
158,1398,2269,1281,356,603,Pyramus (VIII),left
158,1425,2790,1283,362,493,Pyramus (VIII),right
158,1485,2056,1283,374,646,Pyramus (VIII),left
161,2900,3082,1282,739,423,Medulla,right
161,1361,2796,1284,346,490,arbor vitae,right
160,1397,2953,1287,356,456,Copula pyramidis,right
163,2806,2816,1286,700,485,"Medullary reticular nucleus, ventral part",right
162,1336,2660,1282,340,521,arbor vitae,right
167,1325,2699,1281,337,513,Pyramus (VIII),right
167,1391,2191,1279,353,618,Pyramus (VIII),left
164,1246,2050,1288,320,651,Pyramus (VIII),left
165,1248,2013,1289,322,658,Pyramus (VIII),left
165,1268,2087,1285,326,642,Pyramus (VIII),left
165,1249,1970,1290,323,667,Pyramus (VIII),left
166,1400,2209,1279,355,615,Pyramus (VIII),left
166,1402,2950,1285,357,457,Copula pyramidis,right
168,2854,2915,1284,717,463,"Lateral reticular nucleus, magnocellular part",right
168,1422,2877,1283,361,473,Pyramus (VIII),right
170,1390,2212,1278,353,613,Pyramus (VIII),left
169,1401,2206,1278,355,614,Pyramus (VIII),left
169,2860,2928,1284,719,460,"Lateral reticular nucleus, magnocellular part",right
173,1350,2779,1280,344,495,arbor vitae,right
171,1907,2372,1276,477,585,Uvula (IX),left
172,1870,2380,1276,468,583,Uvula (IX),left
174,1348,2574,1277,344,540,Pyramus (VIII),right
174,1239,2028,1285,319,654,Pyramus (VIII),left
174,1886,2134,1272,472,636,Uvula (IX),left
175,2901,3041,1277,735,434,Medulla,right
175,1370,2899,1281,349,469,Pyramus (VIII),right
175,1878,2136,1272,470,634,Uvula (IX),left
175,1326,2700,1278,337,513,Pyramus (VIII),right
176,2926,2728,1277,739,502,Medulla,right
176,1368,2901,1281,349,468,Pyramus (VIII),right
176,2934,2737,1276,742,500,Medulla,right
177,1326,2702,1278,337,512,Pyramus (VIII),right
177,1843,2142,1273,462,633,Uvula (IX),left
177,2932,2866,1278,741,470,Medulla,right
177,1833,2144,1273,459,632,Uvula (IX),left
177,1857,2139,1272,464,634,Uvula (IX),left
177,2892,2732,1279,727,502,Medulla,right
179,1272,2437,1278,325,568,Pyramus (VIII),right
180,1369,2206,1276,349,614,Pyramus (VIII),left
180,1763,2638,1272,443,528,Uvula (IX),right
180,1266,2041,1281,325,650,Pyramus (VIII),left
178,2924,2772,1277,738,492,Medulla,right
178,2927,2708,1276,738,507,Medulla,right
178,2925,2740,1276,738,500,Medulla,right
178,2936,2729,1275,742,502,Medulla,right
178,2939,2755,1275,743,496,Medulla,right
181,1363,2370,1275,349,582,Pyramus (VIII),left
181,2938,2730,1274,743,502,Medulla,right
181,1326,2702,1277,337,512,Pyramus (VIII),right
181,1375,2922,1280,350,463,Pyramus (VIII),right
182,2939,2800,1274,742,486,Medulla,right
182,2922,2746,1275,735,498,Medulla,right
182,2928,2803,1275,739,485,Medulla,right
183,1316,2034,1278,336,651,Pyramus (VIII),left
184,2928,2757,1274,738,495,Medulla,right
184,1314,2040,1278,336,650,Pyramus (VIII),left
184,2882,2737,1276,721,502,Medulla,right
184,2936,2817,1274,740,482,Medulla,right
184,2945,2736,1272,743,500,Medulla,right
185,2931,2801,1274,738,485,Medulla,right
185,2942,2751,1273,741,496,Medulla,right
186,2912,2787,1274,730,489,Medulla,right
186,2487,3578,1266,630,324,Medulla,right
186,2924,2728,1273,736,503,Medulla,right
186,2927,2841,1274,736,477,Medulla,right
186,2934,2843,1273,740,477,Medulla,right
186,2923,2763,1273,736,494,Medulla,right
187,2472,3580,1266,626,324,Medulla,right
187,2872,2694,1274,717,513,Inferior olivary complex,right
187,2934,2739,1271,739,500,Medulla,right
187,1369,2206,1273,349,614,Pyramus (VIII),left
187,2912,2753,1273,730,497,Medulla,right
188,1392,2794,1274,353,493,Pyramus (VIII),right
188,2908,2726,1273,730,503,Medulla,right
188,2924,2780,1272,735,491,Medulla,right
188,2899,2754,1274,727,498,Medulla,right
189,2939,2777,1271,740,491,Medulla,right
189,2940,2850,1272,741,475,Medulla,right
189,1326,2708,1274,338,511,Pyramus (VIII),right
189,2930,2773,1272,737,492,Medulla,right
189,2943,2756,1271,742,495,Medulla,right
189,2957,2764,1270,745,494,Medulla,right
189,1399,2800,1274,356,492,Pyramus (VIII),right
189,2943,2837,1271,742,477,Medulla,right
190,1392,2966,1277,354,454,Copula pyramidis,right
190,2936,2689,1269,738,513,Medulla,right
190,2951,2854,1270,744,474,Medulla,right
190,2957,2739,1269,745,500,Medulla,right
190,1373,2816,1274,350,487,arbor vitae,right
190,2437,3588,1265,617,321,Medulla,right
190,2947,2762,1270,741,494,Medulla,right
191,1891,2150,1266,474,631,Uvula (IX),left
191,2431,3588,1265,616,321,Medulla,right
191,2898,2740,1271,726,501,Medulla,right
191,2904,2766,1272,727,494,Medulla,right
191,2931,2741,1270,736,499,Medulla,right
191,2950,2822,1269,743,481,Medulla,right
191,2422,3588,1265,614,321,Medulla,right
193,2936,2882,1270,739,469,Medulla,right
193,2936,2773,1270,737,492,Medulla,right
193,2924,2737,1270,734,501,Medulla,right
193,2931,2836,1271,736,478,Medulla,right
193,2939,2801,1270,739,485,Medulla,right
193,2943,2740,1269,741,500,Medulla,right
194,2950,2848,1268,743,476,Medulla,right
194,2932,2875,1270,736,471,Medulla,right
194,2956,2885,1268,745,468,Medulla,right
194,2958,2803,1267,745,485,Medulla,right
194,2906,2869,1271,728,473,Medulla,right
194,2920,2740,1269,732,501,Medulla,right
194,2935,2842,1269,737,477,Medulla,right
192,2927,2922,1271,736,461,Medulla,right
197,2941,2821,1268,738,481,Medulla,right
197,2944,2800,1268,740,487,Medulla,right
196,2929,2703,1267,735,509,Medulla,right
196,2932,2864,1269,735,473,Medulla,right
196,2951,2718,1266,741,505,Medulla,right
195,2921,2845,1269,732,478,Medulla,right
195,2924,2781,1269,733,491,Medulla,right
195,2945,2840,1268,740,478,Medulla,right
195,2952,2829,1267,742,480,Medulla,right
195,2905,2740,1269,726,501,Inferior olivary complex,right
198,1326,2709,1270,338,512,arbor vitae,right
198,2918,2723,1267,731,505,Inferior olivary complex,right
198,2926,2768,1268,732,494,Inferior olivary complex,right
198,2936,2811,1267,736,484,Medulla,right
198,2915,2709,1267,729,508,Inferior olivary complex,right
200,1354,2203,1269,345,615,Pyramus (VIII),left
200,1356,2912,1273,345,466,Pyramus (VIII),right
200,2948,2876,1266,742,470,Medulla,right
200,2961,2749,1264,743,498,Medulla,right
199,2365,3585,1262,600,321,Medulla,right
199,2942,2793,1266,737,488,Medulla,right
199,1838,2149,1265,462,629,Uvula (IX),left
199,2915,2834,1268,729,481,Medulla,right
201,1357,2706,1269,345,512,Pyramus (VIII),right
201,2909,2774,1268,727,494,Inferior olivary complex,right
201,2956,2797,1265,742,487,Medulla,right
202,2949,2820,1265,740,483,Medulla,right
202,1333,2530,1267,340,550,Pyramus (VIII),right
202,2911,2823,1267,726,483,Medulla,right
202,2938,2779,1265,736,492,Medulla,right
202,2940,2866,1266,737,472,Medulla,right
202,2944,2808,1265,738,485,Medulla,right
202,2950,2828,1265,740,480,Medulla,right
202,2958,2836,1264,743,478,Medulla,right
202,2966,2824,1264,745,481,Medulla,right
205,2923,2765,1265,730,495,Inferior olivary complex,right
205,2858,2367,1263,712,599,Medulla,left
205,2945,2730,1263,737,503,Medulla,right
205,2916,3115,1262,739,422,Medulla,right
205,2947,2874,1264,739,471,Medulla,right
205,2950,2790,1263,739,489,Medulla,right
205,2959,2791,1263,742,488,Medulla,right
203,2944,2959,1264,742,454,Medulla,right
203,2896,2737,1266,721,502,Inferior olivary complex,right
204,1375,2746,1268,350,503,Pyramus (VIII),right
204,2931,2809,1265,732,486,Medulla,right
204,2940,2753,1264,735,497,Medulla,right
204,2956,2757,1263,740,496,Medulla,right
204,2962,2817,1263,743,482,Medulla,right
204,2967,2795,1262,744,488,Medulla,right
204,1360,2904,1271,346,469,Pyramus (VIII),right
204,2850,2378,1264,710,596,Medulla,left
204,2924,2773,1265,730,493,Inferior olivary complex,right
204,2925,2949,1265,734,457,Medulla,right
204,2929,2801,1265,732,487,Inferior olivary complex,right
206,1333,2502,1266,340,555,Pyramus (VIII),right
206,2880,2721,1265,716,506,Medulla,right
206,2904,2751,1265,723,499,Inferior olivary complex,right
206,2937,2734,1263,733,502,Medulla,right
206,2963,2859,1262,744,474,Medulla,right
206,2938,2865,1264,736,474,Medulla,right
206,2949,2832,1263,739,480,Medulla,right
206,2954,2746,1262,740,498,Medulla,right
206,2955,2866,1263,741,472,Medulla,right
208,2910,2307,1260,723,615,Medulla,left
208,2914,2705,1262,726,510,Inferior olivary complex,right
208,2937,2798,1263,733,488,Inferior olivary complex,right
208,2886,2702,1264,717,511,Inferior olivary complex,right
208,2936,2792,1263,733,489,Inferior olivary complex,right
207,2942,2877,1263,736,471,Medulla,right
207,2942,2804,1262,734,487,Medulla,right
207,2947,2812,1262,736,484,Medulla,right
207,2955,2804,1261,739,486,Medulla,right
207,2971,2842,1261,745,477,Medulla,right
207,2897,2700,1263,720,512,Inferior olivary complex,right
207,2906,2715,1263,723,508,Inferior olivary complex,right
207,2907,2748,1264,723,500,Inferior olivary complex,right
207,2944,2787,1262,736,490,Medulla,right
209,2897,3170,1259,734,411,Medulla,right
209,2904,2706,1263,723,509,Inferior olivary complex,right
209,2950,2839,1262,738,479,Medulla,right
209,2972,2770,1260,744,493,Medulla,right
209,2902,2818,1265,722,485,Medulla,right
209,2948,2779,1261,737,492,Medulla,right
209,2948,2807,1262,738,485,Medulla,right
209,2948,2818,1262,738,483,Medulla,right
210,2892,3136,1259,731,419,ventral spinocerebellar tract,right
210,2919,2735,1262,727,503,Inferior olivary complex,right
210,2930,2869,1262,732,474,Medulla,right
210,2944,2857,1261,737,475,Medulla,right
210,2954,2899,1261,741,466,Medulla,right
210,2967,2830,1260,743,481,Medulla,right
210,2918,2714,1261,727,508,Inferior olivary complex,right
211,2943,2731,1259,734,502,Medulla,right
211,1093,2614,1271,281,534,Folium-tuber vermis (VII),right
211,2904,2732,1261,722,504,Inferior olivary complex,right
211,2925,2828,1262,729,482,Medulla,right
211,2941,2740,1260,733,501,Inferior olivary complex,right
212,2946,2872,1261,736,472,Medulla,right
212,2947,2797,1260,735,488,Medulla,right
212,2950,2786,1260,736,490,Medulla,right
212,2961,2841,1259,741,478,Medulla,right
212,2963,2777,1258,741,491,Medulla,right
212,2930,2714,1260,730,507,Inferior olivary complex,right
212,2956,2812,1260,738,484,Medulla,right
212,2930,2748,1260,730,499,Inferior olivary complex,right
213,2893,2729,1262,719,505,Inferior olivary complex,right
213,2921,2737,1261,726,502,Inferior olivary complex,right
213,2928,2856,1261,731,476,Medulla,right
213,2933,2779,1260,731,492,Inferior olivary complex,right
213,2949,2820,1260,737,483,Medulla,right
213,2957,2832,1260,739,480,Medulla,right
213,2967,2791,1259,741,488,Medulla,right
213,2950,2859,1260,738,475,Medulla,right
214,2929,2742,1259,729,500,Inferior olivary complex,right
214,2933,2757,1259,731,497,Inferior olivary complex,right
214,2949,2868,1259,737,473,Medulla,right
214,2969,2850,1258,743,476,Medulla,right
214,2905,2763,1261,721,497,Medulla,right
216,1348,2166,1264,343,621,Pyramus (VIII),left
216,2964,2799,1257,740,487,Medulla,right
216,2917,2716,1259,724,507,Inferior olivary complex,right
216,2968,2770,1256,742,494,Medulla,right
215,2944,2815,1258,734,485,Medulla,right
215,2966,2809,1257,740,485,Medulla,right
215,1357,2894,1266,344,471,Pyramus (VIII),right
215,2934,2755,1258,730,498,Inferior olivary complex,right
217,2961,2825,1257,739,482,Medulla,right
217,893,1945,1278,225,678,Declive (VI),left
217,2920,2847,1260,727,479,Medulla,right
217,2927,2738,1258,727,502,Inferior olivary complex,right
217,2929,2780,1259,729,493,Inferior olivary complex,right
217,2953,2843,1258,738,478,Medulla,right
217,2912,2732,1259,722,504,Inferior olivary complex,right
217,2935,2747,1258,730,499,Inferior olivary complex,right
217,2937,2810,1259,731,486,Medulla,right
218,2968,2844,1256,742,478,Medulla,right
218,1375,2876,1264,349,474,Pyramus (VIII),right
218,1481,2967,1267,376,455,Copula pyramidis,right
218,2947,2800,1257,733,488,Inferior olivary complex,right
218,2949,2787,1257,735,490,Medulla,right
218,2966,2248,1253,735,631,Medulla,left
221,944,1944,1276,239,678,Declive (VI),left
221,2929,2839,1257,729,481,Medulla,right
221,2933,2756,1256,729,497,Inferior olivary complex,right
221,1200,1923,1269,308,675,Folium-tuber vermis (VII),left
221,2955,2902,1256,739,466,Medulla,right
221,2947,2760,1256,732,497,Inferior olivary complex,right
221,2974,2878,1255,744,471,Medulla,right
219,2920,2887,1258,727,471,Medulla,right
219,2930,2706,1256,727,509,Inferior olivary complex,right
219,2947,2945,1256,737,459,Medulla,right
219,2954,2759,1255,735,497,Medulla,right
219,2958,2833,1256,738,480,Medulla,right
219,1359,2890,1264,345,472,Pyramus (VIII),right
219,2980,2792,1254,744,488,Medulla,right
220,2930,2720,1256,727,507,Inferior olivary complex,right
220,2932,2803,1257,728,488,Inferior olivary complex,right
220,2948,2774,1255,734,493,Inferior olivary complex,right
220,2949,2849,1256,735,478,Medulla,right
220,2955,3005,1255,743,445,Medulla,right
220,2957,2800,1256,736,488,Medulla,right
220,856,1954,1276,214,676,Declive (VI),left
220,2928,2793,1257,728,490,Inferior olivary complex,right
222,1215,1936,1268,311,672,Folium-tuber vermis (VII),left
222,1335,2755,1261,340,503,arbor vitae,right
222,2957,2853,1255,736,477,Medulla,right
222,1187,1919,1269,304,677,Folium-tuber vermis (VII),left
222,2950,2820,1255,734,484,Medulla,right
222,932,1938,1275,235,679,Declive (VI),left
222,1194,1924,1268,306,676,Folium-tuber vermis (VII),left
223,2938,2752,1254,729,499,Inferior olivary complex,right
223,1181,1922,1268,302,676,Folium-tuber vermis (VII),left
223,2934,2788,1255,728,491,Inferior olivary complex,right
224,2953,2838,1254,735,480,Medulla,right
224,1182,1929,1268,302,675,Folium-tuber vermis (VII),left
224,1189,1926,1267,305,675,Folium-tuber vermis (VII),left
224,2902,2723,1255,717,507,Inferior olivary complex,right
224,2914,2700,1254,722,512,Inferior olivary complex,right
224,2964,2783,1253,738,491,Medulla,right
226,1110,2579,1264,284,542,Folium-tuber vermis (VII),right
226,2962,2837,1253,736,480,Medulla,right
226,2933,2880,1254,730,473,Medulla,right
226,2935,2793,1254,728,490,Inferior olivary complex,right
226,2964,2809,1252,737,486,Medulla,right
226,2937,2752,1253,727,499,Inferior olivary complex,right
226,2956,2773,1252,734,494,Inferior olivary complex,right
227,1300,2498,1257,330,557,Pyramus (VIII),right
227,958,1957,1271,243,674,Folium-tuber vermis (VII),left
227,1051,2938,1266,267,468,Folium-tuber vermis (VII),right
227,2957,2857,1252,735,476,Medulla,right
227,2949,2855,1252,733,477,Medulla,right
225,1211,1931,1267,310,673,Folium-tuber vermis (VII),left
225,2842,2277,1254,702,618,Medulla,left
225,2945,2811,1254,732,485,Medulla,right
225,2970,2886,1253,742,469,Medulla,right
225,953,1937,1273,241,679,Folium-tuber vermis (VII),left
225,1182,1928,1268,302,675,Folium-tuber vermis (VII),left
225,1654,3234,1268,423,397,Copula pyramidis,right
225,2856,2713,1257,704,511,Medulla,right
225,2955,2772,1253,734,494,Inferior olivary complex,right
225,2971,2804,1253,740,487,Medulla,right
225,2973,2875,1253,743,472,Medulla,right
228,2973,2763,1250,739,495,Medulla,right
228,1199,1932,1265,307,673,Folium-tuber vermis (VII),left
228,2979,2868,1251,743,473,Medulla,right
228,2967,2747,1250,736,499,Medulla,right
229,2952,2907,1252,735,466,Medulla,right
229,1710,3259,1266,435,392,Copula pyramidis,right
